# LAMMPS data file written by OVITO Basic 3.7.12
2688 atoms
14 atom types
-21.897 17.642 xlo xhi
-20.808 18.573 ylo yhi
-22.263 16.858 zlo zhi

Masses

1 1.0
2 1.0
3 1.0
4 1.0
5 1.0
6 1.0
7 1.0
8 15.9994  # O
9 1.0
10 1.0
11 1.0
12 1.0
13 1.0
14 28.0855  # Si

Atoms  # atomic

746 8 1.762 -9.527 -6.565
747 8 3.114 -10.908 -8.366
748 8 3.634 -9.046 -10.168
749 8 1.141 -8.451 -9.651
750 8 0.621 -6.589 -7.849
751 8 2.493 -7.07 -6.048
752 14 6.254 -13.438 -7.207
753 14 4.255 -9.975 -9.009
754 14 6.511 -10.981 -10.81
755 8 6.017 -11.984 -6.565
756 8 7.369 -13.364 -8.366
757 8 7.889 -11.503 -10.168
758 8 5.396 -10.908 -9.651
759 8 4.876 -9.046 -7.849
760 8 6.748 -9.527 -6.048
761 14 10.51 -15.895 -7.207
762 14 8.51 -12.432 -9.009
763 14 10.766 -13.438 -10.81
764 8 10.272 -14.44 -6.565
765 8 9.651 -13.364 -9.651
766 8 9.132 -11.503 -7.849
767 8 11.003 -11.984 -6.048
768 14 -19.276 6.216 -7.207
769 8 -19.514 7.67 -6.565
770 8 -18.161 6.289 -8.366
771 8 -17.642 8.151 -10.168
772 14 -15.021 3.759 -7.207
773 14 -17.021 7.222 -9.009
774 14 -14.765 6.216 -10.81
775 8 -15.258 5.213 -6.565
776 8 -13.906 3.833 -8.366
777 8 -13.387 5.694 -10.168
778 8 -15.88 6.289 -9.651
779 8 -16.399 8.151 -7.849
780 8 -14.527 7.67 -6.048
781 14 -10.766 1.302 -7.207
782 14 -12.765 4.765 -9.009
783 14 -10.51 3.759 -10.81
784 8 -11.003 2.757 -6.565
785 8 -9.651 1.376 -8.366
786 8 -9.132 3.237 -10.168
787 8 -11.625 3.833 -9.651
788 8 -12.144 5.694 -7.849
789 8 -10.272 5.213 -6.048
790 14 -6.511 -1.154 -7.207
791 14 -8.51 2.309 -9.009
792 14 -6.254 1.302 -10.81
793 8 -6.748 0.3 -6.565
794 8 -5.396 -1.081 -8.366
795 8 -4.876 0.781 -10.168
796 8 -7.369 1.376 -9.651
797 8 -7.889 3.237 -7.849
798 8 -6.017 2.757 -6.048
799 14 -2.256 -3.611 -7.207
800 14 -4.255 -0.148 -9.009
801 14 -1.999 -1.154 -10.81
802 8 -2.493 -2.157 -6.565
803 8 -1.141 -3.537 -8.366
804 8 -0.621 -1.676 -10.168
805 8 -3.114 -1.081 -9.651
806 8 -3.634 0.781 -7.849
807 8 -1.762 0.3 -6.048
808 14 1.999 -6.068 -7.207
809 14 0.0 -2.605 -9.009
810 14 2.256 -3.611 -10.81
811 8 1.762 -4.613 -6.565
812 8 3.114 -5.994 -8.366
813 8 3.634 -4.133 -10.168
814 8 1.141 -3.537 -9.651
815 8 0.621 -1.676 -7.849
816 8 2.493 -2.157 -6.048
817 14 6.254 -8.524 -7.207
818 14 4.255 -5.061 -9.009
819 14 6.511 -6.068 -10.81
820 8 6.017 -7.07 -6.565
821 8 7.369 -8.451 -8.366
822 8 7.889 -6.589 -10.168
823 8 5.396 -5.994 -9.651
824 8 4.876 -4.133 -7.849
825 8 6.748 -4.613 -6.048
826 14 10.51 -10.981 -7.207
827 14 8.51 -7.518 -9.009
828 14 10.766 -8.524 -10.81
829 8 10.272 -9.527 -6.565
830 8 11.625 -10.908 -8.366
831 8 12.144 -9.046 -10.168
832 8 9.651 -8.451 -9.651
833 8 9.132 -6.589 -7.849
834 8 11.003 -7.07 -6.048
835 14 12.765 -9.975 -9.009
836 8 13.906 -10.908 -9.651
837 8 13.387 -9.046 -7.849
838 8 15.258 -9.527 -6.048
839 14 -15.021 8.672 -7.207
840 14 -14.765 11.129 -10.81
841 8 -15.258 10.127 -6.565
842 8 -13.906 8.746 -8.366
843 8 -13.387 10.608 -10.168
844 8 -15.88 11.203 -9.651
845 8 -14.527 12.583 -6.048
846 14 -10.766 6.216 -7.207
847 14 -12.765 9.679 -9.009
848 14 -10.51 8.672 -10.81
849 8 -11.003 7.67 -6.565
850 8 -9.651 6.289 -8.366
851 8 -9.132 8.151 -10.168
852 8 -11.625 8.746 -9.651
853 8 -12.144 10.608 -7.849
854 8 -10.272 10.127 -6.048
855 14 -6.511 3.759 -7.207
856 14 -8.51 7.222 -9.009
857 14 -6.254 6.216 -10.81
858 8 -6.748 5.213 -6.565
859 8 -5.396 3.833 -8.366
860 8 -4.876 5.694 -10.168
861 8 -7.369 6.289 -9.651
862 8 -7.889 8.151 -7.849
863 8 -6.017 7.67 -6.048
864 14 -2.256 1.302 -7.207
865 14 -4.255 4.765 -9.009
866 14 -1.999 3.759 -10.81
867 8 -2.493 2.757 -6.565
868 8 -1.141 1.376 -8.366
869 8 -0.621 3.237 -10.168
870 8 -3.114 3.833 -9.651
871 8 -3.634 5.694 -7.849
872 8 -1.762 5.213 -6.048
873 14 1.999 -1.154 -7.207
874 14 0.0 2.309 -9.009
875 14 2.256 1.302 -10.81
876 8 1.762 0.3 -6.565
877 8 3.114 -1.081 -8.366
878 8 3.634 0.781 -10.168
879 8 1.141 1.376 -9.651
880 8 0.621 3.237 -7.849
881 8 2.493 2.757 -6.048
882 14 6.254 -3.611 -7.207
883 14 4.255 -0.148 -9.009
884 14 6.511 -1.154 -10.81
885 8 6.017 -2.157 -6.565
886 8 7.369 -3.537 -8.366
887 8 7.889 -1.676 -10.168
888 8 5.396 -1.081 -9.651
889 8 4.876 0.781 -7.849
890 8 6.748 0.3 -6.048
891 14 10.51 -6.068 -7.207
892 14 8.51 -2.605 -9.009
893 14 10.766 -3.611 -10.81
894 8 10.272 -4.613 -6.565
895 8 11.625 -5.994 -8.366
896 8 12.144 -4.133 -10.168
897 8 9.651 -3.537 -9.651
898 8 9.132 -1.676 -7.849
899 8 11.003 -2.157 -6.048
900 14 14.765 -8.524 -7.207
901 14 12.765 -5.061 -9.009
902 14 15.021 -6.068 -10.81
903 8 14.527 -7.07 -6.565
904 8 13.906 -5.994 -9.651
905 8 13.387 -4.133 -7.849
906 8 15.258 -4.613 -6.048
907 8 -13.906 13.659 -8.366
908 14 -10.766 11.129 -7.207
909 14 -10.51 13.586 -10.81
910 8 -11.003 12.583 -6.565
911 8 -9.651 11.203 -8.366
912 8 -9.132 13.064 -10.168
913 8 -11.625 13.659 -9.651
914 8 -10.272 15.04 -6.048
915 14 -6.511 8.672 -7.207
916 14 -8.51 12.135 -9.009
917 14 -6.254 11.129 -10.81
918 8 -6.748 10.127 -6.565
919 8 -5.396 8.746 -8.366
920 8 -4.876 10.608 -10.168
921 8 -7.369 11.203 -9.651
922 8 -7.889 13.064 -7.849
923 8 -6.017 12.583 -6.048
924 14 -2.256 6.216 -7.207
925 14 -4.255 9.679 -9.009
926 14 -1.999 8.672 -10.81
927 8 -2.493 7.67 -6.565
928 8 -1.141 6.289 -8.366
929 8 -0.621 8.151 -10.168
930 8 -3.114 8.746 -9.651
931 8 -3.634 10.608 -7.849
932 8 -1.762 10.127 -6.048
933 14 1.999 3.759 -7.207
934 14 0.0 7.222 -9.009
935 14 2.256 6.216 -10.81
936 8 1.762 5.213 -6.565
937 8 3.114 3.833 -8.366
938 8 3.634 5.694 -10.168
939 8 1.141 6.289 -9.651
940 8 0.621 8.151 -7.849
941 8 2.493 7.67 -6.048
942 14 6.254 1.302 -7.207
943 14 4.255 4.765 -9.009
944 14 6.511 3.759 -10.81
945 8 6.017 2.757 -6.565
946 8 7.369 1.376 -8.366
947 8 7.889 3.237 -10.168
948 8 5.396 3.833 -9.651
949 8 4.876 5.694 -7.849
950 8 6.748 5.213 -6.048
951 14 10.51 -1.154 -7.207
952 14 8.51 2.309 -9.009
953 14 10.766 1.302 -10.81
954 8 10.272 0.3 -6.565
955 8 11.625 -1.081 -8.366
956 8 12.144 0.781 -10.168
957 8 9.651 1.376 -9.651
958 8 9.132 3.237 -7.849
959 8 11.003 2.757 -6.048
960 14 14.765 -3.611 -7.207
961 14 12.765 -0.148 -9.009
962 14 15.021 -1.154 -10.81
963 8 14.527 -2.157 -6.565
964 8 15.88 -3.537 -8.366
965 8 16.399 -1.676 -10.168
966 8 13.906 -1.081 -9.651
967 8 13.387 0.781 -7.849
968 8 15.258 0.3 -6.048
969 14 -10.766 16.043 -7.207
970 8 -9.651 16.116 -8.366
971 14 -6.511 13.586 -7.207
972 14 -6.254 16.043 -10.81
973 8 -6.748 15.04 -6.565
974 8 -5.396 13.659 -8.366
975 8 -4.876 15.521 -10.168
976 8 -7.369 16.116 -9.651
977 8 -6.017 17.497 -6.048
978 14 -2.256 11.129 -7.207
979 14 -4.255 14.592 -9.009
980 14 -1.999 13.586 -10.81
981 8 -2.493 12.583 -6.565
982 8 -1.141 11.203 -8.366
983 8 -0.621 13.064 -10.168
984 8 -3.114 13.659 -9.651
985 8 -3.634 15.521 -7.849
986 8 -1.762 15.04 -6.048
987 14 1.999 8.672 -7.207
988 14 0.0 12.135 -9.009
989 14 2.256 11.129 -10.81
990 8 1.762 10.127 -6.565
991 8 3.114 8.746 -8.366
992 8 3.634 10.608 -10.168
993 8 1.141 11.203 -9.651
994 8 0.621 13.064 -7.849
995 8 2.493 12.583 -6.048
996 14 6.254 6.216 -7.207
997 14 4.255 9.679 -9.009
998 14 6.511 8.672 -10.81
999 8 6.017 7.67 -6.565
1000 8 7.369 6.289 -8.366
1001 8 7.889 8.151 -10.168
1002 8 5.396 8.746 -9.651
1003 8 4.876 10.608 -7.849
1004 8 6.748 10.127 -6.048
1005 14 10.51 3.759 -7.207
1006 14 8.51 7.222 -9.009
1007 14 10.766 6.216 -10.81
1008 8 10.272 5.213 -6.565
1009 8 11.625 3.833 -8.366
1010 8 12.144 5.694 -10.168
1011 8 9.651 6.289 -9.651
1012 8 9.132 8.151 -7.849
1013 8 11.003 7.67 -6.048
1014 14 14.765 1.302 -7.207
1015 14 12.765 4.765 -9.009
1016 14 15.021 3.759 -10.81
1017 8 14.527 2.757 -6.565
1018 8 15.88 1.376 -8.366
1019 8 13.906 3.833 -9.651
1020 8 13.387 5.694 -7.849
1021 8 15.258 5.213 -6.048
1022 14 -2.256 16.043 -7.207
1023 8 -2.493 17.497 -6.565
1024 8 -1.141 16.116 -8.366
1025 14 1.999 13.586 -7.207
1026 14 0.0 17.049 -9.009
1027 14 2.256 16.043 -10.81
1028 8 1.762 15.04 -6.565
1029 8 3.114 13.659 -8.366
1030 8 3.634 15.521 -10.168
1031 8 1.141 16.116 -9.651
1032 8 2.493 17.497 -6.048
1033 14 6.254 11.129 -7.207
1034 14 4.255 14.592 -9.009
1035 14 6.511 13.586 -10.81
1036 8 6.017 12.583 -6.565
1037 8 7.369 11.203 -8.366
1038 8 7.889 13.064 -10.168
1039 8 5.396 13.659 -9.651
1040 8 4.876 15.521 -7.849
1041 8 6.748 15.04 -6.048
1042 14 10.51 8.672 -7.207
1043 14 8.51 12.135 -9.009
1044 14 10.766 11.129 -10.81
1045 8 10.272 10.127 -6.565
1046 8 11.625 8.746 -8.366
1047 8 12.144 10.608 -10.168
1048 8 9.651 11.203 -9.651
1049 8 9.132 13.064 -7.849
1050 8 11.003 12.583 -6.048
1051 14 14.765 6.216 -7.207
1052 14 12.765 9.679 -9.009
1053 8 14.527 7.67 -6.565
1054 14 6.254 16.043 -7.207
1055 14 10.51 13.586 -7.207
1056 8 -10.272 -19.354 -0.642
1057 14 -19.02 -10.981 -5.405
1058 8 -17.642 -11.503 -4.763
1059 8 -18.783 -9.527 -0.642
1060 14 -15.021 -15.895 -1.802
1061 14 -17.021 -12.432 -3.603
1062 14 -14.765 -13.438 -5.405
1063 8 -15.258 -14.44 -1.159
1064 8 -13.906 -15.821 -2.961
1065 8 -13.387 -13.959 -4.763
1066 8 -15.88 -13.364 -4.246
1067 8 -16.399 -11.503 -2.444
1068 8 -14.527 -11.984 -0.642
1069 14 -10.766 -18.351 -1.802
1070 14 -12.765 -14.888 -3.603
1071 14 -10.51 -15.895 -5.405
1072 8 -11.003 -16.897 -1.159
1073 8 -9.651 -18.278 -2.961
1074 8 -9.132 -16.416 -4.763
1075 8 -11.625 -15.821 -4.246
1076 8 -12.144 -13.959 -2.444
1077 8 -10.272 -14.44 -0.642
1078 14 -8.51 -17.345 -3.603
1079 14 -6.254 -18.351 -5.405
1080 8 -6.748 -19.354 -1.159
1081 8 -5.396 -20.734 -2.961
1082 8 -4.876 -18.873 -4.763
1083 8 -7.369 -18.278 -4.246
1084 8 -7.889 -16.416 -2.444
1085 8 -6.017 -16.897 -0.642
1086 14 -4.255 -19.802 -3.603
1087 14 -1.999 -20.808 -5.405
1088 8 -3.114 -20.734 -4.246
1089 8 -3.634 -18.873 -2.444
1090 8 -1.762 -19.354 -0.642
1091 14 -19.276 -8.524 -1.802
1092 14 -21.276 -5.061 -3.603
1093 14 -19.02 -6.068 -5.405
1094 8 -19.514 -7.07 -1.159
1095 8 -18.161 -8.451 -2.961
1096 8 -17.642 -6.589 -4.763
1097 8 -20.135 -5.994 -4.246
1098 8 -20.654 -4.133 -2.444
1099 8 -18.783 -4.613 -0.642
1100 14 -15.021 -10.981 -1.802
1101 14 -17.021 -7.518 -3.603
1102 14 -14.765 -8.524 -5.405
1103 8 -15.258 -9.527 -1.159
1104 8 -13.906 -10.908 -2.961
1105 8 -13.387 -9.046 -4.763
1106 8 -15.88 -8.451 -4.246
1107 8 -16.399 -6.589 -2.444
1108 8 -14.527 -7.07 -0.642
1109 14 -10.766 -13.438 -1.802
1110 14 -12.765 -9.975 -3.603
1111 14 -10.51 -10.981 -5.405
1112 8 -11.003 -11.984 -1.159
1113 8 -9.651 -13.364 -2.961
1114 8 -9.132 -11.503 -4.763
1115 8 -11.625 -10.908 -4.246
1116 8 -12.144 -9.046 -2.444
1117 8 -10.272 -9.527 -0.642
1118 14 -6.511 -15.895 -1.802
1119 14 -8.51 -12.432 -3.603
1120 14 -6.254 -13.438 -5.405
1121 8 -6.748 -14.44 -1.159
1122 8 -5.396 -15.821 -2.961
1123 8 -4.876 -13.959 -4.763
1124 8 -7.369 -13.364 -4.246
1125 8 -7.889 -11.503 -2.444
1126 8 -6.017 -11.984 -0.642
1127 14 -2.256 -18.351 -1.802
1128 14 -4.255 -14.888 -3.603
1129 14 -1.999 -15.895 -5.405
1130 8 -2.493 -16.897 -1.159
1131 8 -1.141 -18.278 -2.961
1132 8 -0.621 -16.416 -4.763
1133 8 -3.114 -15.821 -4.246
1134 8 -3.634 -13.959 -2.444
1135 8 -1.762 -14.44 -0.642
1136 14 0.0 -17.345 -3.603
1137 14 2.256 -18.351 -5.405
1138 8 1.762 -19.354 -1.159
1139 8 3.634 -18.873 -4.763
1140 8 1.141 -18.278 -4.246
1141 8 0.621 -16.416 -2.444
1142 8 2.493 -16.897 -0.642
1143 14 4.255 -19.802 -3.603
1144 8 4.876 -18.873 -2.444
1145 8 -21.897 0.781 -4.763
1146 14 -19.276 -3.611 -1.802
1147 14 -21.276 -0.148 -3.603
1148 14 -19.02 -1.154 -5.405
1149 8 -19.514 -2.157 -1.159
1150 8 -18.161 -3.537 -2.961
1151 8 -17.642 -1.676 -4.763
1152 8 -20.135 -1.081 -4.246
1153 8 -20.654 0.781 -2.444
1154 8 -18.783 0.3 -0.642
1155 14 -15.021 -6.068 -1.802
1156 14 -17.021 -2.605 -3.603
1157 14 -14.765 -3.611 -5.405
1158 8 -15.258 -4.613 -1.159
1159 8 -13.906 -5.994 -2.961
1160 8 -13.387 -4.133 -4.763
1161 8 -15.88 -3.537 -4.246
1162 8 -16.399 -1.676 -2.444
1163 8 -14.527 -2.157 -0.642
1164 14 -10.766 -8.524 -1.802
1165 14 -12.765 -5.061 -3.603
1166 14 -10.51 -6.068 -5.405
1167 8 -11.003 -7.07 -1.159
1168 8 -9.651 -8.451 -2.961
1169 8 -9.132 -6.589 -4.763
1170 8 -11.625 -5.994 -4.246
1171 8 -12.144 -4.133 -2.444
1172 8 -10.272 -4.613 -0.642
1173 14 -6.511 -10.981 -1.802
1174 14 -8.51 -7.518 -3.603
1175 14 -6.254 -8.524 -5.405
1176 8 -6.748 -9.527 -1.159
1177 8 -5.396 -10.908 -2.961
1178 8 -4.876 -9.046 -4.763
1179 8 -7.369 -8.451 -4.246
1180 8 -7.889 -6.589 -2.444
1181 8 -6.017 -7.07 -0.642
1182 14 -2.256 -13.438 -1.802
1183 14 -4.255 -9.975 -3.603
1184 14 -1.999 -10.981 -5.405
1185 8 -2.493 -11.984 -1.159
1186 8 -1.141 -13.364 -2.961
1187 8 -0.621 -11.503 -4.763
1188 8 -3.114 -10.908 -4.246
1189 8 -3.634 -9.046 -2.444
1190 8 -1.762 -9.527 -0.642
1191 14 1.999 -15.895 -1.802
1192 14 0.0 -12.432 -3.603
1193 14 2.256 -13.438 -5.405
1194 8 1.762 -14.44 -1.159
1195 8 3.114 -15.821 -2.961
1196 8 3.634 -13.959 -4.763
1197 8 1.141 -13.364 -4.246
1198 8 0.621 -11.503 -2.444
1199 8 2.493 -11.984 -0.642
1200 14 6.254 -18.351 -1.802
1201 14 4.255 -14.888 -3.603
1202 14 6.511 -15.895 -5.405
1203 8 6.017 -16.897 -1.159
1204 8 7.369 -18.278 -2.961
1205 8 7.889 -16.416 -4.763
1206 8 5.396 -15.821 -4.246
1207 8 4.876 -13.959 -2.444
1208 8 6.748 -14.44 -0.642
1209 14 8.51 -17.345 -3.603
1210 8 9.132 -16.416 -2.444
1211 14 -19.276 1.302 -1.802
1212 14 -19.02 3.759 -5.405
1213 8 -19.514 2.757 -1.159
1214 8 -18.161 1.376 -2.961
1215 8 -17.642 3.237 -4.763
1216 8 -20.135 3.833 -4.246
1217 8 -20.654 5.694 -2.444
1218 8 -18.783 5.213 -0.642
1219 14 -15.021 -1.154 -1.802
1220 14 -17.021 2.309 -3.603
1221 14 -14.765 1.302 -5.405
1222 8 -15.258 0.3 -1.159
1223 8 -13.906 -1.081 -2.961
1224 8 -13.387 0.781 -4.763
1225 8 -15.88 1.376 -4.246
1226 8 -16.399 3.237 -2.444
1227 8 -14.527 2.757 -0.642
1228 14 -10.766 -3.611 -1.802
1229 14 -12.765 -0.148 -3.603
1230 14 -10.51 -1.154 -5.405
1231 8 -11.003 -2.157 -1.159
1232 8 -9.651 -3.537 -2.961
1233 8 -9.132 -1.676 -4.763
1234 8 -11.625 -1.081 -4.246
1235 8 -12.144 0.781 -2.444
1236 8 -10.272 0.3 -0.642
1237 14 -6.511 -6.068 -1.802
1238 14 -8.51 -2.605 -3.603
1239 14 -6.254 -3.611 -5.405
1240 8 -6.748 -4.613 -1.159
1241 8 -5.396 -5.994 -2.961
1242 8 -4.876 -4.133 -4.763
1243 8 -7.369 -3.537 -4.246
1244 8 -7.889 -1.676 -2.444
1245 8 -6.017 -2.157 -0.642
1246 14 -2.256 -8.524 -1.802
1247 14 -4.255 -5.061 -3.603
1248 14 -1.999 -6.068 -5.405
1249 8 -2.493 -7.07 -1.159
1250 8 -1.141 -8.451 -2.961
1251 8 -0.621 -6.589 -4.763
1252 8 -3.114 -5.994 -4.246
1253 8 -3.634 -4.133 -2.444
1254 8 -1.762 -4.613 -0.642
1255 14 1.999 -10.981 -1.802
1256 14 0.0 -7.518 -3.603
1257 14 2.256 -8.524 -5.405
1258 8 1.762 -9.527 -1.159
1259 8 3.114 -10.908 -2.961
1260 8 3.634 -9.046 -4.763
1261 8 1.141 -8.451 -4.246
1262 8 0.621 -6.589 -2.444
1263 8 2.493 -7.07 -0.642
1264 14 6.254 -13.438 -1.802
1265 14 4.255 -9.975 -3.603
1266 14 6.511 -10.981 -5.405
1267 8 6.017 -11.984 -1.159
1268 8 7.369 -13.364 -2.961
1269 8 7.889 -11.503 -4.763
1270 8 5.396 -10.908 -4.246
1271 8 4.876 -9.046 -2.444
1272 8 6.748 -9.527 -0.642
1273 14 10.51 -15.895 -1.802
1274 14 8.51 -12.432 -3.603
1275 14 10.766 -13.438 -5.405
1276 8 10.272 -14.44 -1.159
1277 8 12.144 -13.959 -4.763
1278 8 9.651 -13.364 -4.246
1279 8 9.132 -11.503 -2.444
1280 8 11.003 -11.984 -0.642
1281 14 -19.276 6.216 -1.802
1282 14 -19.02 8.672 -5.405
1283 8 -19.514 7.67 -1.159
1284 8 -18.161 6.289 -2.961
1285 8 -17.642 8.151 -4.763
1286 14 -15.021 3.759 -1.802
1287 14 -17.021 7.222 -3.603
1288 14 -14.765 6.216 -5.405
1289 8 -15.258 5.213 -1.159
1290 8 -13.906 3.833 -2.961
1291 8 -13.387 5.694 -4.763
1292 8 -15.88 6.289 -4.246
1293 8 -16.399 8.151 -2.444
1294 8 -14.527 7.67 -0.642
1295 14 -10.766 1.302 -1.802
1296 14 -12.765 4.765 -3.603
1297 14 -10.51 3.759 -5.405
1298 8 -11.003 2.757 -1.159
1299 8 -9.651 1.376 -2.961
1300 8 -9.132 3.237 -4.763
1301 8 -11.625 3.833 -4.246
1302 8 -12.144 5.694 -2.444
1303 8 -10.272 5.213 -0.642
1304 14 -6.511 -1.154 -1.802
1305 14 -8.51 2.309 -3.603
1306 14 -6.254 1.302 -5.405
1307 8 -6.748 0.3 -1.159
1308 8 -5.396 -1.081 -2.961
1309 8 -4.876 0.781 -4.763
1310 8 -7.369 1.376 -4.246
1311 8 -7.889 3.237 -2.444
1312 8 -6.017 2.757 -0.642
1313 14 -2.256 -3.611 -1.802
1314 14 -4.255 -0.148 -3.603
1315 14 -1.999 -1.154 -5.405
1316 8 -2.493 -2.157 -1.159
1317 8 -1.141 -3.537 -2.961
1318 8 -0.621 -1.676 -4.763
1319 8 -3.114 -1.081 -4.246
1320 8 -3.634 0.781 -2.444
1321 8 -1.762 0.3 -0.642
1322 14 1.999 -6.068 -1.802
1323 14 0.0 -2.605 -3.603
1324 14 2.256 -3.611 -5.405
1325 8 1.762 -4.613 -1.159
1326 8 3.114 -5.994 -2.961
1327 8 3.634 -4.133 -4.763
1328 8 1.141 -3.537 -4.246
1329 8 0.621 -1.676 -2.444
1330 8 2.493 -2.157 -0.642
1331 14 6.254 -8.524 -1.802
1332 14 4.255 -5.061 -3.603
1333 14 6.511 -6.068 -5.405
1334 8 6.017 -7.07 -1.159
1335 8 7.369 -8.451 -2.961
1336 8 7.889 -6.589 -4.763
1337 8 5.396 -5.994 -4.246
1338 8 4.876 -4.133 -2.444
1339 8 6.748 -4.613 -0.642
1340 14 10.51 -10.981 -1.802
1341 14 8.51 -7.518 -3.603
1342 14 10.766 -8.524 -5.405
1343 8 10.272 -9.527 -1.159
1344 8 11.625 -10.908 -2.961
1345 8 12.144 -9.046 -4.763
1346 8 9.651 -8.451 -4.246
1347 8 9.132 -6.589 -2.444
1348 8 11.003 -7.07 -0.642
1349 14 12.765 -9.975 -3.603
1350 14 15.021 -10.981 -5.405
1351 8 14.527 -11.984 -1.159
1352 8 13.906 -10.908 -4.246
1353 8 13.387 -9.046 -2.444
1354 8 15.258 -9.527 -0.642
1355 14 -15.021 8.672 -1.802
1356 14 -14.765 11.129 -5.405
1357 8 -15.258 10.127 -1.159
1358 8 -13.906 8.746 -2.961
1359 8 -13.387 10.608 -4.763
1360 8 -15.88 11.203 -4.246
1361 8 -14.527 12.583 -0.642
1362 14 -10.766 6.216 -1.802
1363 14 -12.765 9.679 -3.603
1364 14 -10.51 8.672 -5.405
1365 8 -11.003 7.67 -1.159
1366 8 -9.651 6.289 -2.961
1367 8 -9.132 8.151 -4.763
1368 8 -11.625 8.746 -4.246
1369 8 -12.144 10.608 -2.444
1370 8 -10.272 10.127 -0.642
1371 14 -6.511 3.759 -1.802
1372 14 -8.51 7.222 -3.603
1373 14 -6.254 6.216 -5.405
1374 8 -6.748 5.213 -1.159
1375 8 -5.396 3.833 -2.961
1376 8 -4.876 5.694 -4.763
1377 8 -7.369 6.289 -4.246
1378 8 -7.889 8.151 -2.444
1379 8 -6.017 7.67 -0.642
1380 14 -2.256 1.302 -1.802
1381 14 -4.255 4.765 -3.603
1382 14 -1.999 3.759 -5.405
1383 8 -2.493 2.757 -1.159
1384 8 -1.141 1.376 -2.961
1385 8 -0.621 3.237 -4.763
1386 8 -3.114 3.833 -4.246
1387 8 -3.634 5.694 -2.444
1388 8 -1.762 5.213 -0.642
1389 14 1.999 -1.154 -1.802
1390 14 0.0 2.309 -3.603
1391 14 2.256 1.302 -5.405
1392 8 1.762 0.3 -1.159
1393 8 3.114 -1.081 -2.961
1394 8 3.634 0.781 -4.763
1395 8 1.141 1.376 -4.246
1396 8 0.621 3.237 -2.444
1397 8 2.493 2.757 -0.642
1398 14 6.254 -3.611 -1.802
1399 14 4.255 -0.148 -3.603
1400 14 6.511 -1.154 -5.405
1401 8 6.017 -2.157 -1.159
1402 8 7.369 -3.537 -2.961
1403 8 7.889 -1.676 -4.763
1404 8 5.396 -1.081 -4.246
1405 8 4.876 0.781 -2.444
1406 8 6.748 0.3 -0.642
1407 14 10.51 -6.068 -1.802
1408 14 8.51 -2.605 -3.603
1409 14 10.766 -3.611 -5.405
1410 8 10.272 -4.613 -1.159
1411 8 11.625 -5.994 -2.961
1412 8 12.144 -4.133 -4.763
1413 8 9.651 -3.537 -4.246
1414 8 9.132 -1.676 -2.444
1415 8 11.003 -2.157 -0.642
1416 14 14.765 -8.524 -1.802
1417 14 12.765 -5.061 -3.603
1418 14 15.021 -6.068 -5.405
1419 8 14.527 -7.07 -1.159
1420 8 15.88 -8.451 -2.961
1421 8 16.399 -6.589 -4.763
1422 8 13.906 -5.994 -4.246
1423 8 13.387 -4.133 -2.444
1424 8 15.258 -4.613 -0.642
1425 14 -15.021 13.586 -1.802
1426 8 -13.906 13.659 -2.961
1427 14 -10.766 11.129 -1.802
1428 14 -12.765 14.592 -3.603
1429 14 -10.51 13.586 -5.405
1430 8 -11.003 12.583 -1.159
1431 8 -9.651 11.203 -2.961
1432 8 -9.132 13.064 -4.763
1433 8 -11.625 13.659 -4.246
1434 8 -12.144 15.521 -2.444
1435 8 -10.272 15.04 -0.642
1436 14 -6.511 8.672 -1.802
1437 14 -8.51 12.135 -3.603
1438 14 -6.254 11.129 -5.405
1439 8 -6.748 10.127 -1.159
1440 8 -5.396 8.746 -2.961
1441 8 -4.876 10.608 -4.763
1442 8 -7.369 11.203 -4.246
1443 8 -7.889 13.064 -2.444
1444 8 -6.017 12.583 -0.642
1445 14 -2.256 6.216 -1.802
1446 14 -4.255 9.679 -3.603
1447 14 -1.999 8.672 -5.405
1448 8 -2.493 7.67 -1.159
1449 8 -1.141 6.289 -2.961
1450 8 -0.621 8.151 -4.763
1451 8 -3.114 8.746 -4.246
1452 8 -3.634 10.608 -2.444
1453 8 -1.762 10.127 -0.642
1454 14 1.999 3.759 -1.802
1455 14 0.0 7.222 -3.603
1456 14 2.256 6.216 -5.405
1457 8 1.762 5.213 -1.159
1458 8 3.114 3.833 -2.961
1459 8 3.634 5.694 -4.763
1460 8 1.141 6.289 -4.246
1461 8 0.621 8.151 -2.444
1462 8 2.493 7.67 -0.642
1463 14 6.254 1.302 -1.802
1464 14 4.255 4.765 -3.603
1465 14 6.511 3.759 -5.405
1466 8 6.017 2.757 -1.159
1467 8 7.369 1.376 -2.961
1468 8 7.889 3.237 -4.763
1469 8 5.396 3.833 -4.246
1470 8 4.876 5.694 -2.444
1471 8 6.748 5.213 -0.642
1472 14 10.51 -1.154 -1.802
1473 14 8.51 2.309 -3.603
1474 14 10.766 1.302 -5.405
1475 8 10.272 0.3 -1.159
1476 8 11.625 -1.081 -2.961
1477 8 12.144 0.781 -4.763
1478 8 9.651 1.376 -4.246
1479 8 9.132 3.237 -2.444
1480 8 11.003 2.757 -0.642
1481 14 14.765 -3.611 -1.802
1482 14 12.765 -0.148 -3.603
1483 14 15.021 -1.154 -5.405
